%_HVZ_Medication_user,%_71to80,%_Chronic_Hartfalen_patients,%_DIAB_Medication_user,%_CHOL_Medication_user,%_Unemployment_benefit_user,%_WMO_user,%_Debt,UniqueMed_Count,%_WLZ_user,ZVWKHUISARTS,Projection_demand,wc_name,Total_Population,YEAR,Total cost GP care,WKC,GMN,Wijknaam,model
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.182082899,0.143129724,0.004739958,0.025886729,0.081925411,0.004425549,0.073223445,0.274352889,3.811272506,0.040112765,177.530189,201.031976,'s-Gravenhage; Wijk 02 Belgisch Park,8807.395623,2028,1563578.61,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
