%_Chronic_Hartfalen_patients,%_CHOL_Medication_user,%_HVZ_Medication_user,%_Above80,%_DIAB_Medication_user,%_Unemployment_benefit_user,%_Debt_Mortgage,UniqueMed_Count_MEAN,%_WLZ_user,%_WMO_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.0006374704066527542,0.07682445452914943,0.15682256953453572,0.02928068270829968,0.01694676024695646,-0.0009630444467125156,0.44879478001398265,3.177744921509891,0.009322979902566045,0.027714598541564484,149.1733866796375,199.6277299623798, Wijk 01,WK060301,4932.262626262626,2029.0,735762.3199529991
-5.2818659105283855e-05,0.07761511799490707,0.15678813590258397,0.029654067742575264,0.016661871716038758,-0.00081175519322884,0.46786645207865035,3.1655823548089193,0.009610126331396015,0.030033033818167576,150.8696854606952,203.7184542529495, Wijk 01,WK060301,4954.727272727273,2030.0,747518.1451798918
0.01232204652298637,0.11068846317280145,0.22872635392827956,0.059094870672652705,0.04359510491037235,0.00571006109525881,0.40798139691573354,4.095658389711405,0.025454154893966303,0.05973230949918825,167.44159739460505,177.69840777205778, Wijk 02,WK060302,10644.0,2021.0,1782248.3626681762
0.010928833401970406,0.10909037477034594,0.22699460993865622,0.05921546524251149,0.04314021160792326,0.00431739301189127,0.39787927718035715,4.058707290596907,0.0266673941939198,0.06056283197330532,169.57499011685678,182.33872780690996, Wijk 02,WK060302,10648.116161616163,2022.0,1805654.1928692036
0.009616369873221332,0.10775042823087307,0.22521826018081662,0.05920793985995393,0.04270870918837286,0.0031484579381757796,0.3913167122373787,4.024074586190209,0.028166401972024677,0.0624724663733965,171.82912789156487,186.87429913730853, Wijk 02,WK060302,10660.727272727274,2023.0,1831823.4699625482
0.008384655936739144,0.10666862355438278,0.2233973046547607,0.05907229452498004,0.04230059765172117,0.0022032558741123366,0.38829370208679803,3.991760276491311,0.029951178228280938,0.06546121269946177,174.20401071872934,191.30512176325345, Wijk 02,WK060302,10681.833333333332,2024.0,1860818.20849568
0.007233691592523848,0.10584496074087513,0.22153174336048848,0.058808529237589814,0.041915876997968185,0.0014817868197009448,0.38881024672861525,3.961764361500213,0.032021722962688584,0.06952907095150115,176.6996385983502,195.63119568474474, Wijk 02,WK060302,10711.434343434345,2025.0,1892706.577354805
0.006163476840575442,0.1052794397903501,0.21962157629799994,0.05841664399778325,0.041554547227113894,0.0009840507749416041,0.39286634616283034,3.9340868412169154,0.034378036175247616,0.07467604112951465,179.3160115304274,199.85252090178238, Wijk 02,WK060302,10749.530303030304,2026.0,1927562.8997648607
0.005174011680893924,0.10497206070280765,0.21766680346729514,0.057896638805560355,0.04121660833915831,0.0007100477398343085,0.4004620003894433,3.9087277156414175,0.03702011786595802,0.08090212323350224,182.05312951496097,203.96909741436642, Wijk 02,WK060302,10796.121212121212,2027.0,1965467.6532895204
0.00426529611347929,0.10492282347824784,0.215667424868374,0.05724851366092112,0.040902060334101424,0.0006597777143790631,0.4115972094084541,3.88568698477372,0.03994796803481981,0.08820731726346394,184.91099255195093,207.9809252224968, Wijk 02,WK060302,10851.20707070707,2028.0,2006507.4698311924
